Date,Open,High,Low,Close,Volume
2018-07-19,4214.51802852236,4232.7626953125,4205.39569512729,4232.7626953125,76925500.0
2018-07-20,4223.64039988332,4223.64039988332,4182.5898992365055,4214.51806640625,57104000.0
2018-07-23,4232.763851713062,4287.497867036938,4214.5191799384365,4260.130859375,70157500.0
2018-07-24,4287.496938512885,4292.05810546875,4251.007602865967,4292.05810546875,88291000.0
2018-07-25,4292.058329674244,4301.1806640625,4273.813660897733,4301.1806640625,50131500.0
2018-07-26,4237.324665686964,4310.3033466891075,4237.324665686964,4255.5693359375,54317500.0
2018-07-27,4251.007719994617,4260.130054157697,4219.079550423842,4237.32421875,46642500.0
2018-07-30,4269.252613956766,4269.252613956766,4196.273936795113,4246.44677734375,40096500.0
2018-07-31,4232.76327537594,4251.007944666353,4132.417594278665,4246.44677734375,66803000.0
2018-08-01,4269.253020167732,4282.9365234375,4241.886013628195,4282.9365234375,56594000.0
2018-08-02,4305.742004264393,4360.476012793177,4278.375,4278.375,79333000.0
2018-08-03,4278.375,4314.864339019189,4260.130330490405,4278.375,41404000.0
2018-08-06,4269.2532456341905,4342.23193359375,4269.2532456341905,4342.23193359375,63000500.0
2018-08-07,4323.98726160386,4355.915437586167,4323.98726160386,4342.23193359375,114379000.0
2018-08-08,4360.475942071578,4369.598276678423,4296.619599823668,4365.037109375,64702500.0
2018-08-09,4378.720662603734,4396.96533203125,4360.475993176219,4396.96533203125,65947500.0
2018-08-10,4378.720386125654,4392.403887332297,4323.986381299083,4355.91455078125,80348000.0
2018-08-13,4292.058676438572,4296.619844001206,4205.396492748526,4255.5693359375,80184000.0
2018-08-14,4278.374736120346,4360.475743849734,4200.834895487034,4287.4970703125,85527500.0
2018-08-15,4305.742004264393,4305.742004264393,4251.007995735607,4278.375,57330500.0
2018-08-16,4278.375397936163,4282.936565737801,4232.763719919786,4264.69189453125,52903500.0
2018-08-17,4264.69189453125,4264.69189453125,4264.69189453125,4264.69189453125,0.0
2018-08-20,4287.496915043149,4360.4755859375,4273.813414250458,4360.4755859375,96832000.0
2018-08-21,4351.353383712369,4374.1592190567735,4351.353383712369,4355.91455078125,67938000.0
2018-08-22,4355.91455078125,4355.91455078125,4355.91455078125,4355.91455078125,0.0
2018-08-23,4342.23078268057,4497.310453490591,4337.6696158920395,4483.626953125,145868000.0
2018-08-24,4488.188411328514,4647.829259292435,4483.627244243831,4574.8505859375,103975000.0
2018-08-27,4579.411872871468,4625.023544912021,4501.872030402529,4520.11669921875,91285000.0
2018-08-28,4579.412283377127,4579.412283377127,4479.0665958927675,4556.6064453125,63353500.0
2018-08-29,4469.943729523689,4524.677734375,4465.382562452747,4524.677734375,87695500.0
2018-08-30,4556.605917598766,4588.5340871915505,4547.483583429399,4574.8505859375,96273500.0
2018-08-31,4561.16707094254,4570.289405084425,4524.677734375,4524.677734375,111563000.0
2018-09-03,4570.2895384633575,4574.850705667413,4488.188528790363,4520.11669921875,38489500.0
2018-09-04,4529.239166074811,4542.922668087122,4469.943990688132,4515.5556640625,42271500.0
2018-09-05,4469.9440511067705,4469.9440511067705,4314.86435953776,4378.720703125,95608500.0
2018-09-06,4383.282068414726,4597.656945850203,4305.7422191295545,4506.43359375,95265000.0
2018-09-07,4529.238637881979,4533.7998046875,4447.137635382608,4533.7998046875,72551500.0
2018-09-10,4488.188660037879,4515.5556640625,4406.087647964016,4515.5556640625,66696500.0
2018-09-11,4515.5556640625,4515.5556640625,4515.5556640625,4515.5556640625,0.0
2018-09-12,4515.555261587997,4529.238762380688,4346.79208514481,4360.4755859375,87900500.0
2018-09-13,4415.210042317708,4447.138214111328,4360.4760335286455,4378.720703125,94051000.0
2018-09-14,4360.476165357795,4415.210175801617,4323.986825061914,4374.15966796875,72473500.0
2018-09-17,4333.108938251045,4374.159443981845,4333.108938251045,4365.037109375,39478000.0
2018-09-18,4323.9866943359375,4424.332377115885,4323.9866943359375,4378.720703125,75119500.0
2018-09-19,4392.404205322266,4419.771209716797,4346.79253133138,4378.720703125,111558500.0
2018-09-20,4415.209816186065,4419.770983351546,4360.475810200288,4369.59814453125,60786000.0
2018-09-21,4360.475171825554,4406.086836802809,4323.98583984375,4323.98583984375,152052000.0
2018-09-24,4360.475942071578,4392.404113195533,4342.23127285789,4365.037109375,59902000.0
2018-09-25,4378.720611285266,4378.720611285266,4346.792440161312,4365.037109375,42771000.0
2018-09-26,4342.231764107697,4433.455120496514,4342.231764107697,4415.21044921875,71715500.0
2018-09-27,4360.4760335286455,4401.526540120442,4351.353698730469,4378.720703125,71001000.0
2018-09-28,4360.475731512034,4406.08740234375,4360.475731512034,4406.08740234375,96975000.0
2018-10-01,4378.720478862213,4415.209816186065,4369.59814453125,4369.59814453125,36388000.0
2018-10-02,4392.4039803586575,4415.209816186065,4333.108807207399,4369.59814453125,50639500.0
2018-10-03,4333.108938251045,4374.159443981845,4328.547770947623,4365.037109375,33524500.0
2018-10-04,4365.037365929555,4365.037365929555,4287.497517213983,4305.7421875,67869500.0
2018-10-05,4296.619835446041,4296.619835446041,4191.712981714343,4205.396484375,98249500.0
2018-10-08,4209.957489339019,4369.598347547974,4209.957489339019,4278.375,57250000.0
2018-10-09,4287.497214226974,4333.10888671875,4269.252545230263,4333.10888671875,36940000.0
2018-10-10,4360.476418365642,4401.526928580381,4241.886055523061,4264.69189453125,59394500.0
2018-10-11,4196.273420310781,4251.00742144527,4100.488918325426,4146.1005859375,102336000.0
2018-10-12,4196.273101478494,4282.935263356854,4196.273101478494,4241.884765625,82574500.0
2018-10-15,4287.49765584054,4351.35400390625,4282.936488121561,4351.35400390625,65950000.0
2018-10-16,4351.353658462461,4396.96533203125,4287.497315466157,4396.96533203125,47449000.0
2018-10-17,4406.087574588645,4410.648741850124,4337.670065666461,4383.28173828125,38359000.0
2018-10-18,4342.231528072034,4355.915030786547,4305.7421875,4305.7421875,29360500.0
2018-10-19,4251.008391126337,4314.864740349265,4237.324887721424,4264.69189453125,45219500.0
2018-10-22,4264.691620861737,4305.742128442224,4223.64111328125,4223.64111328125,63484000.0
2018-10-23,4269.253370098039,4273.8145382284865,4173.46883935866,4187.15234375,62162500.0
2018-10-24,4196.27431705298,4223.641323468542,4132.41796875,4132.41796875,59493500.0
2018-10-25,4045.75591641222,4228.202631921226,4045.75591641222,4178.02978515625,87732500.0
2018-10-26,4214.518836069915,4305.7421875,4196.274165783898,4305.7421875,83994000.0
2018-10-29,4251.0077597128375,4296.619430954392,4219.07958984375,4219.07958984375,34553000.0
2018-10-30,4219.0795638713425,4314.864072888962,4214.5183967752655,4287.4970703125,68882500.0
2018-10-31,4333.108926978726,4355.914763436509,4287.497254063161,4314.8642578125,128908500.0
2018-11-01,4351.3542695886945,4387.843613568474,4328.548429601332,4342.23193359375,117906500.0
2018-11-02,4378.720703125,4410.648874918619,4342.231363932291,4378.720703125,114054500.0
2018-11-05,4378.720753619441,4424.33242813631,4369.5984187160675,4410.64892578125,76754500.0
2018-11-06,4433.455036100794,4510.994887555232,4424.332700635566,4451.69970703125,94410500.0
2018-11-07,4488.188679168828,4488.188679168828,4360.475993176219,4396.96533203125,83875500.0
2018-11-08,4451.699381510416,4469.9440511067705,4360.4760335286455,4378.720703125,99739000.0
2018-11-09,4378.720703125,4387.843037923177,4365.037200927734,4378.720703125,62938500.0
2018-11-12,4406.086836802809,4410.648003300534,4323.98583984375,4323.98583984375,65125000.0
2018-11-13,4323.986784462617,4396.965464369159,4260.130439544392,4392.404296875,61231500.0
2018-11-14,4392.403940561655,4424.332110430743,4360.4757706925675,4387.8427734375,68511500.0
2018-11-15,4428.893595587998,4442.577097943058,4369.5984187160675,4410.64892578125,87085500.0
2018-11-16,4442.577076645896,4542.922760101964,4433.454741786253,4529.2392578125,134145500.0
2018-11-19,4561.166466944721,4634.145130415836,4542.921801076942,4579.4111328125,103822500.0
2018-11-20,4579.4111328125,4579.4111328125,4579.4111328125,4579.4111328125,0.0
2018-11-21,4561.16707094254,4570.289405084425,4520.116567304057,4524.677734375,107889000.0
2018-11-22,4506.432469341385,4597.655798680278,4506.432469341385,4579.4111328125,87270000.0
2018-11-23,4615.900464548057,4643.267463349725,4538.360634609997,4579.4111328125,57460000.0
2018-11-26,4524.67792988107,4634.145944313676,4524.67792988107,4602.2177734375,64336500.0
2018-11-27,4597.65565257353,4652.3896484375,4561.166321997549,4652.3896484375,73989000.0
2018-11-28,4675.196235821617,4675.196235821617,4634.145732287573,4643.26806640625,90687500.0
2018-11-29,4652.39082627624,4780.103515625,4652.39082627624,4780.103515625,113847500.0
2018-11-30,4780.103331933781,4780.103331933781,4702.563487808901,4752.736328125,178034500.0
2018-12-03,4772.870775326278,4937.610322700914,4667.620508948037,4722.53369140625,100923000.0
2018-12-04,4722.533885227815,4846.088550829705,4717.957786501819,4795.75146484375,119232500.0
2018-12-05,4685.92447418738,4786.5986328125,4681.3483760680565,4786.5986328125,74994000.0
2018-12-06,4731.685890342799,4814.0556640625,4685.924904942965,4814.0556640625,75450000.0
2018-12-07,4749.99072265625,4768.295118504636,4722.534128883671,4749.99072265625,71070000.0
2018-12-10,4685.924710424711,4763.718382375121,4685.924710424711,4740.837890625,81221000.0
2018-12-11,4695.077100177144,4759.142479711724,4690.501001638959,4722.53369140625,93017000.0
2018-12-12,4749.989865682478,4749.989865682478,4695.076688044531,4727.109375,121623000.0
2018-12-13,4759.142061955469,4763.718160091965,4708.804982454018,4727.109375,84280500.0
2018-12-14,4722.533276863504,4740.837669409487,4704.228884317522,4727.109375,184435000.0
2018-12-17,4745.413767545982,4759.142061955469,4713.381080590513,4727.109375,101438500.0
2018-12-18,4667.6210725413375,4681.349369813518,4557.794694363894,4635.58837890625,132039000.0
2018-12-19,4612.706904278202,4786.5986328125,4612.706904278202,4786.5986328125,102220500.0
2018-12-20,4685.9252199413495,4731.686208417339,4640.16423146536,4681.34912109375,94455000.0
2018-12-21,4612.707945478724,4736.262622589761,4612.707945478724,4731.6865234375,89979500.0
2018-12-24,4731.6865234375,4731.6865234375,4731.6865234375,4731.6865234375,0.0
2018-12-25,4731.6865234375,4731.6865234375,4731.6865234375,4731.6865234375,0.0
2018-12-26,4731.686831825658,4782.02392578125,4704.230235122608,4782.02392578125,66511500.0
2018-12-27,4795.751785821704,4809.4800829185215,4740.838597434433,4754.56689453125,50265500.0
2018-12-28,4754.5669673039365,4795.75185922476,4740.838669996996,4759.14306640625,54467500.0
2018-12-31,4759.14306640625,4759.14306640625,4759.14306640625,4759.14306640625,0.0
2019-01-01,4759.14306640625,4759.14306640625,4759.14306640625,4759.14306640625,0.0
2019-01-02,4759.142675035782,4800.3275635697455,4759.142675035782,4795.75146484375,35956000.0
2019-01-03,4759.142284025097,4777.446677425193,4681.348612074687,4740.837890625,72358000.0
2019-01-04,4736.261672314031,4763.718261718749,4690.500689972832,4763.71826171875,51465000.0
2019-01-07,4818.63154175852,4873.54472172158,4800.3271484375,4800.3271484375,73438000.0
2019-01-08,4786.599267391758,4868.9690444596845,4763.718773761778,4795.75146484375,66247500.0
2019-01-09,4850.665363344434,4868.96976094196,4782.02387235371,4809.48046875,84871000.0
2019-01-10,4850.665363344434,4850.665363344434,4749.99117655804,4809.48046875,114314500.0
2019-01-11,4832.360892857143,4850.665290178571,4791.1759988839285,4804.904296875,84826500.0
2019-01-14,4777.447462815505,4791.175760122446,4713.382075383113,4759.14306640625,87547500.0
2019-01-15,4786.5990728226,4814.0556640625,4749.990284502733,4814.0556640625,87763000.0
2019-01-16,4814.056029003075,4836.9365234375,4800.32773234242,4836.9365234375,94972500.0
2019-01-17,4841.51278967079,4878.12158203125,4836.936690625733,4878.12158203125,91654000.0
2019-01-18,4887.27370031682,4965.0673828125,4864.39320546515,4965.0673828125,100873500.0
2019-01-21,4965.067183801567,5125.230641343553,4933.034492293169,5074.8935546875,87118000.0
2019-01-22,5125.23095703125,5143.535353306362,4987.947984967913,5125.23095703125,91907000.0
2019-01-23,5125.230965909091,5125.230965909091,5010.828488991477,5033.708984375,98512500.0
2019-01-24,4969.643989311469,5019.981083125858,4901.002497746394,4997.1005859375,106781000.0
2019-01-25,4942.1870028409085,5052.013380681818,4942.1870028409085,5033.708984375,68944000.0
2019-01-28,5047.437208541856,5047.437208541856,5010.828416458144,5029.1328125,69704000.0
2019-01-29,4983.371987022648,5079.470069417024,4978.795887861011,5070.31787109375,77679000.0
2019-01-30,5088.621482959692,5088.621482959692,5029.132203033005,5052.0126953125,76285000.0
2019-01-31,5052.012914540816,5161.839282248226,5052.012914540816,5157.26318359375,135904500.0
2019-02-01,5198.448071484028,5262.513452646684,5088.621703776619,5157.26318359375,57719500.0
2019-02-04,5157.263659446023,5157.263659446023,5033.708984375,5033.708984375,113846500.0
2019-02-05,5033.708984375,5033.708984375,5033.708984375,5033.708984375,0.0
2019-02-06,5033.709005547086,5070.317798314702,5029.132906451135,5065.74169921875,121996500.0
2019-02-07,5065.742115096632,5065.742115096632,5038.28551826684,5061.166015625,63697500.0
2019-02-08,5061.164892224298,5065.740990680197,5033.708301488904,5052.0126953125,65268500.0
2019-02-11,5052.013307552321,5061.165505573249,4997.100119426752,5029.1328125,37639000.0
2019-02-12,5061.165978064903,5061.165978064903,4987.948387062156,4997.1005859375,95883500.0
2019-02-13,4997.100002162131,5024.556595580604,4951.339013131342,4960.4912109375,103115500.0
2019-02-14,4946.762818290398,4946.762818290398,4923.88232421875,4923.88232421875,108738500.0
2019-02-15,4905.577636718751,4951.338622135903,4882.697144010174,4905.57763671875,81340000.0
2019-02-18,4951.338913520757,5033.708692119069,4951.338913520757,5015.404296875,62991000.0
2019-02-19,4960.491114733388,5015.404300505344,4923.88232421875,4923.88232421875,64469000.0
2019-02-20,4987.947993607954,5120.654866832386,4978.795795454545,5033.708984375,89583000.0
2019-02-21,5070.317850249772,5088.622246821072,5006.252462250227,5038.28515625,54561500.0
2019-02-22,5010.829317686987,5056.590316022029,4997.101018186475,5024.5576171875,48271500.0
2019-02-25,5024.5576171875,5033.709816854508,4992.524918352971,5024.5576171875,47887000.0
2019-02-26,5033.708810334158,5084.0458984375,5029.132711415673,5084.0458984375,98446000.0
2019-02-27,5093.19775390625,5097.773852517127,5074.8933594627415,5093.19775390625,78519500.0
2019-02-28,5097.7736057201955,5106.925802498867,5042.860425048164,5047.4365234375,99366000.0
2019-03-01,5093.198366901935,5125.231061033393,5065.741771932113,5070.31787109375,72589500.0
2019-03-04,5052.013401930894,5070.317798314702,5047.437302834942,5065.74169921875,63910500.0
2019-03-05,5033.7089115104645,5038.285010520928,4978.795723384896,5029.1328125,46499500.0
2019-03-06,5084.046915023053,5084.046915023053,5024.5576171875,5024.5576171875,37777000.0
2019-03-07,5024.5576171875,5024.5576171875,5024.5576171875,5024.5576171875,0.0
2019-03-08,5074.892985624426,5097.773476993337,4978.794921875,4978.794921875,61126000.0
2019-03-11,5061.165651964123,5061.165651964123,4997.100263964578,5038.28515625,32469000.0
2019-03-12,5070.317776988636,5070.317776988636,4987.947993607954,5033.708984375,40178500.0
2019-03-13,4987.947993607954,5038.285083451704,4987.947993607954,5033.708984375,17722000.0
2019-03-14,4987.947704008896,5029.132593308052,4987.947704008896,5015.404296875,41096000.0
2019-03-15,5052.013474447202,5074.893970255387,5019.980780315744,5070.31787109375,41759500.0
2019-03-18,5084.045825415259,5088.621924268018,5065.741430004223,5079.4697265625,42791000.0
2019-03-19,5070.31861552254,5074.894715356045,5019.9815173539955,5024.5576171875,51527000.0
2019-03-20,5070.317334609232,5084.045630641567,5001.675854447554,5006.251953125,42388500.0
2019-03-21,5024.556421232877,5052.01301369863,5001.6759275114155,5010.828125,39866000.0
2019-03-22,5001.676073239517,5033.708765382862,5001.676073239517,5019.98046875,29601000.0
2019-03-25,4978.79611594867,5033.709308403987,4978.79611594867,4992.5244140625,23054500.0
2019-03-26,5015.40415047989,5042.860742544561,4992.523657092664,5006.251953125,19895500.0
2019-03-27,5042.860963138104,5042.860963138104,4997.099974361896,5019.98046875,17804500.0
2019-03-28,4997.099755770109,5019.980249157335,4965.0670650279935,5006.251953125,32187500.0
2019-03-29,5047.436938609489,5061.165234906704,4997.099852186366,5042.86083984375,36234000.0
2019-04-01,5079.469975142045,5079.469975142045,5015.4045880681815,5033.708984375,21786000.0
2019-04-02,5061.165578835227,5097.774371448863,5015.4045880681815,5033.708984375,36853000.0
2019-04-03,5033.708984375,5033.708984375,5033.708984375,5033.708984375,0.0
2019-04-04,5070.31787109375,5088.6222677402975,5024.55687947738,5070.31787109375,48112000.0
2019-04-05,5088.622612454792,5088.622612454792,5056.589916153368,5061.166015625,21913500.0
2019-04-08,5038.284790930086,5070.317482607208,4987.947704008896,5015.404296875,39910000.0
2019-04-09,5065.74169921875,5079.469996506606,5047.437302834942,5065.74169921875,29447000.0
2019-04-10,5079.4698502898755,5084.0459492541,5047.4371575403,5056.58935546875,19508500.0
2019-04-11,5088.6218778512775,5088.6218778512775,5015.404296875,5015.404296875,25356000.0
2019-04-12,4997.100191761363,5042.861182528409,4997.100191761363,5033.708984375,18577000.0
2019-04-15,5088.622246821072,5097.774445106721,5024.556858821526,5038.28515625,68152000.0
2019-04-16,5029.1328125,5038.285010520928,5010.828416458144,5029.1328125,71017000.0
2019-04-17,5029.1328125,5029.1328125,5029.1328125,5029.1328125,0.0
2019-04-18,5125.230347222222,5312.85038671875,5106.925953125,5148.11083984375,129332500.0
2019-04-19,5148.11083984375,5148.11083984375,5148.11083984375,5148.11083984375,0.0
2019-04-22,5148.11083984375,5198.447923611111,5111.502051649306,5148.11083984375,62837500.0
2019-04-23,5198.448490230906,5225.9050843694495,5120.654806838365,5152.6875,48654000.0
2019-04-24,5209.025900588365,5209.025900588365,5172.082454484902,5199.7900390625,46975000.0
2019-04-25,5112.049671162868,5190.5544989946375,5102.813809065013,5167.46484375,61482500.0
2019-04-26,5158.229168983541,5213.644343583185,5144.37537533363,5190.5546875,66204500.0
2019-04-29,5181.318439252143,5259.8232640892975,5167.464646633823,5250.58740234375,65480500.0
2019-04-30,5236.734191576087,5319.856956521739,5236.734191576087,5310.62109375,107607500.0
2019-05-01,5310.62109375,5310.62109375,5310.62109375,5310.62109375,0.0
2019-05-02,5356.799812417546,5366.035674163093,5241.3515405982025,5250.58740234375,80879500.0
2019-05-03,5245.969493392071,5310.620525881058,5185.936391795154,5241.3515625,58244500.0
2019-05-06,5172.082962633452,5227.498137233096,5167.465031416815,5190.5546875,36649500.0
2019-05-07,5241.351840285446,5273.677358243153,5218.262184601369,5227.498046875,59177000.0
2019-05-08,5172.0827850877195,5264.44140625,5167.464854029606,5264.44140625,59062000.0
2019-05-09,5264.4410697435615,5264.4410697435615,5195.172108299567,5199.7900390625,126636500.0
2019-05-10,5181.31884765625,5245.969884971034,5172.082985182709,5181.31884765625,76130500.0
2019-05-13,5245.969884971034,5259.823678681345,5172.082985182709,5181.31884765625,63720500.0
2019-05-14,5135.139057523886,5199.790088823647,5075.105957031251,5075.10595703125,114800500.0
2019-05-15,5130.5219494047615,5130.5219494047615,5028.927455357142,5042.78125,72065000.0
2019-05-16,5042.780672940341,5061.252397017046,4876.53515625,4876.53515625,87939000.0
2019-05-17,4876.534387065637,4904.241968810328,4784.17578125,4784.17578125,74207000.0
2019-05-20,4784.176322171235,4978.1294163133125,4747.232875667983,4968.8935546875,54764500.0
2019-05-21,5052.017113095238,5075.106770833333,4987.366071428572,5042.78125,97371000.0
2019-05-22,5107.432291666666,5107.432291666666,4987.366071428572,5042.78125,38519000.0
2019-05-23,5024.308959634255,5176.70068359375,4931.950339052743,5176.70068359375,54926000.0
2019-05-24,5181.31884765625,5199.790572603331,5176.70091641948,5181.31884765625,37402000.0
2019-05-27,5112.049476160538,5264.441194962071,5107.431545287764,5250.58740234375,68564000.0
2019-05-28,5222.879709125708,5329.092117003596,5222.879709125708,5296.7666015625,209923000.0
2019-05-29,5356.80043077635,5444.541127487342,5292.149391094567,5301.38525390625,133044500.0
2019-05-30,5301.385253906251,5301.385253906251,5301.385253906251,5301.38525390625,0.0
2019-05-31,5301.3845911189865,5421.450792660009,5296.766660290486,5375.271484375,96875000.0
2019-06-03,5375.271484375,5375.271484375,5375.271484375,5375.271484375,0.0
2019-06-04,5375.271484375,5375.271484375,5375.271484375,5375.271484375,0.0
2019-06-05,5375.271484375,5375.271484375,5375.271484375,5375.271484375,0.0
2019-06-06,5375.271484375,5375.271484375,5375.271484375,5375.271484375,0.0
2019-06-07,5375.271484375,5375.271484375,5375.271484375,5375.271484375,0.0
2019-06-10,5541.517358896684,5716.9987419284125,5366.035975864956,5430.68701171875,179238000.0
2019-06-11,5449.158669098984,5504.573842005076,5398.361427268401,5458.39453125,72901000.0
2019-06-12,5393.7433971343025,5449.158569022669,5375.271673171514,5398.361328125,69255500.0
2019-06-13,5435.30486582149,5435.30486582149,5347.564175549096,5361.41796875,78802500.0
2019-06-14,5398.361674552128,5398.361674552128,5347.564430394666,5356.80029296875,57220500.0
2019-06-17,5366.035922164851,5393.743508682053,5347.564197820049,5352.18212890625,83624000.0
2019-06-18,5352.181658832098,5449.158203125,5352.181658832098,5449.158203125,78788000.0
2019-06-19,5449.159087621002,5504.574264783249,5439.923224760628,5486.1025390625,66944500.0
2019-06-20,5449.158669098984,5486.102117703045,5361.41797866434,5458.39453125,59504500.0
2019-06-21,5458.394598513234,5481.484254175303,5393.743562659439,5430.68701171875,144149000.0
2019-06-24,5444.540571392952,5449.158502327128,5416.832985787899,5426.06884765625,30084000.0
2019-06-25,5476.8662555520295,5504.573842005076,5426.069013721446,5458.39453125,40561500.0
2019-06-26,5486.101972106777,5486.101972106777,5412.2150768595475,5416.8330078125,59334500.0
2019-06-27,5402.978581442187,5481.483398437501,5361.417207738785,5481.4833984375,77525000.0
2019-06-28,5523.045133640012,5536.898925781249,5504.5734107850285,5536.89892578125,80919000.0
2019-07-01,5536.899180926544,5564.606766485809,5509.191595367279,5532.28125,56612500.0
2019-07-02,5532.281228027344,5541.51708984375,5495.337780761719,5541.51708984375,48563500.0
2019-07-03,5495.337780761719,5541.51708984375,5486.101918945313,5541.51708984375,43640000.0
2019-07-04,5541.517111853088,5550.752973706177,5509.191595367279,5532.28125,28224500.0
2019-07-05,5559.987895205193,5559.987895205193,5513.80859375,5513.80859375,32722500.0
2019-07-08,5481.484254175303,5504.573909837372,5416.833218321509,5430.68701171875,38361000.0
2019-07-09,5421.450886230469,5541.51708984375,5421.450886230469,5541.51708984375,47740500.0
2019-07-10,5541.51708984375,5578.460537109376,5536.899158935547,5541.51708984375,52183500.0
2019-07-11,5559.988026776453,5564.60595703125,5523.044584738071,5564.60595703125,34279500.0
2019-07-12,5541.517555376457,5569.225143153339,5536.899624080309,5550.75341796875,29838000.0
2019-07-15,5596.931789388821,5647.729025101095,5573.842136792332,5638.4931640625,61453500.0
2019-07-16,5615.404041700905,5638.493696477635,5606.168179790212,5620.02197265625,38075000.0
2019-07-17,5615.40462398374,5680.0556640625,5583.079103944359,5680.0556640625,45487000.0
2019-07-18,5633.875149384662,5698.526175689076,5592.313775331824,5675.4365234375,43625500.0
2019-07-19,5721.61644405242,5735.470236895161,5680.055065524194,5726.234375,43973500.0
2019-07-22,5781.649348854829,5809.35693359375,5726.234179376987,5809.35693359375,37314500.0
2019-07-23,5763.177012329591,5809.356315313001,5730.851500241203,5758.55908203125,39129500.0
2019-07-24,5781.6494359375,5786.267366796875,5693.908749609374,5772.41357421875,51343500.0
2019-07-25,5790.885297656249,5795.503228515625,5726.234265624999,5772.41357421875,53477500.0
2019-07-26,5772.413941907536,5772.413941907536,5716.998768065224,5721.61669921875,51797500.0
2019-07-29,5744.7056303008885,5753.941491442852,5689.2904634491115,5716.998046875,68509500.0
2019-07-30,5730.852749054839,5772.414130796574,5716.998955140927,5744.70654296875,38225500.0
2019-07-31,5716.998046875,5763.177352584814,5707.762185733037,5716.998046875,64129000.0
2019-08-01,5716.998491124446,5790.885386001661,5712.380560194621,5735.47021484375,78228000.0
2019-08-02,5689.290760594079,5730.852137903614,5689.290760594079,5693.90869140625,62989500.0
2019-08-05,5740.088118896485,5740.088118896485,5541.51708984375,5541.51708984375,90924000.0
2019-08-06,5430.68701171875,5499.955978704959,5324.47459567323,5430.68701171875,183296000.0
2019-08-07,5518.427898895721,5587.696868337926,5453.776860749663,5550.75341796875,92102000.0
2019-08-08,5550.752696320774,5615.403726061615,5523.045112146128,5546.134765625,58295500.0
2019-08-09,5592.3144309852905,5652.347533877783,5592.3144309852905,5601.55029296875,48118500.0
2019-08-12,5606.168034231426,5615.403895902317,5541.517002535182,5578.46044921875,52705000.0
2019-08-13,5541.517300498754,5578.460749168745,5541.517300498754,5555.37109375,84406000.0
2019-08-14,5578.461005745633,5596.932730930221,5523.045830191868,5550.75341796875,81942000.0
2019-08-15,5467.6301953125,5541.51708984375,5412.215024414063,5541.51708984375,52561500.0
2019-08-16,5578.461121015101,5578.461121015101,5504.57421875,5504.57421875,49821500.0
2019-08-19,5569.224887001247,5569.224887001247,5509.1917829125105,5555.37109375,30619000.0
2019-08-20,5573.842393255273,5573.842393255273,5527.6630859375,5527.6630859375,58393500.0
2019-08-21,5541.516899843095,5546.134830592965,5518.427246093749,5518.42724609375,55927500.0
